1	severeacuterespiratorysyndromecoronavirus2sarscov2cov	severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) COV
1	severeacuterespiratorysyndromecoronavirus19	Severe acute respiratory syndrome coronavirus 19
1	severeacuterespiratorysyndromeassociatedcoronavirus2	severe acute respiratory syndrome-associated coronavirus 2
1	sarscov2severeacuterespiratorysyndromecoronavirus2virus	SARS-CoV-2 (Severe acute respiratory syndrome - coronavirus 2) virus
1	sarscov2severeacuterespiratorysyndromecoronavirus2coronavirus	SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) coronavirus
1	sarscov2sc2virus	SARS-CoV-2 (SC2) virus
1	sarscov2relatedcov	SARS-CoV-2-related COV
1	sarscov2relatedcoronavirus	SARS-CoV-2-related coronavirus
1	sarscov2newcoronavirus	SARS-CoV-2 new corona virus
1	sarscov2infectedcov	SARS-CoV-2 infected COV
1	sarscov2diseasecov	SARS-CoV-2 disease COV
1	sarscov2covid19virus	SARS-CoV-2 (COVID-19) virus
1	sarscov2cov2coronavirus	SARS-CoV-2 (CoV-2) coronavirus
1	sarscov2associatedcov	SARS-CoV-2 associated COV
1	sarscov2019virus	SARS-CoV-2019 virus
1	sarscov2 2019ncov,covid19coronavirus	SARS-CoV-2 (2019-nCoV, COVID-19) coronavirus
1	sarscov19virus	SARS-CoV-19 virus
1	pneumoniacausingcovid19	pneumonia-causing COVID-19
1	novelsevereacuterespiratorysyndromesarscov2	novel severe acute respiratory syndrome (SARS)-CoV-2
1	novelsevereacuterespiratorysyndromesarscoronaviruscov2	novel severe acute respiratory syndrome (SARS)-coronavirus (CoV)2
1	novelsevereacuterespiratorysyndromesarscoronavirus2	novel severe acute respiratory syndrome (SARS) coronavirus 2
1	novelsevereacuterespiratorysyndromecoronavirus2virus	novel severe acute respiratory syndrome coronavirus 2 virus
1	novelsarscoronavirus2019	novel SARS-coronavirus 2019
1	novelcoronavirusthatcausesnovelcoronavirusdisease2019	novel coronavirus that causes novel coronavirus disease 2019
1	novelcoronavirusthatcausescovid19disease	novel coronavirus that causes COVID-19 disease
1	novelcoronavirussyndromecoronavirus	novel coronavirus Syndrome-Coronavirus
1	novelcoronavirussevereacuterespiratorysyndromecoronavirus2thatcausescoronavirusdisease2019	novel coronavirus (severe acute respiratory syndrome coronavirus 2) that causes coronavirus disease 2019
1	novelcoronavirussevereacuterespiratorysyndromecoronavirus2,orsarscov2thatcausescoronavirusdisease2019	novel coronavirus (severe acute respiratory syndrome coronavirus 2, or SARS-CoV-2) that causes coronavirus disease 2019
1	novelcoronavirussarscov2thatcausesnovelcoronaviruspneumonia	novel coronavirus (SARS-CoV-2) that causes novel coronavirus pneumonia
1	novelcoronavirussarscov2thatcausescovid19	novel coronavirus (SARS-CoV-2) that causes COVID-19
1	novelcoronavirusresponsibleforcovid19illness	novel coronavirus responsible for COVID-19 illness
1	novelcoronavirusrelatedpneumoniacov	novel coronavirus-related pneumonia COV
1	novelcoronavirusinfectioncov	novel coronavirus infection COV
1	novelcoronaviruscovid19 2	novel coronavirus (COVID-19) 2
1	novelcoronaviruscausingcovid19	Novel Coronavirus causing COVID-19
1	novelcoronaviruscausingcoronavirusdisease2019	novel coronavirus causing coronavirus disease 2019
1	novelcoronavirus2019ncovassociateddiseasecov	novel coronavirus (2019-nCoV) associated disease COV
1	novelcoronavirus2019covid19virus	novel coronavirus 2019 (COVID-19) virus
1	newsevereacuterespiratorysyndromesarscoronavirus2	new severe acute respiratory syndrome (SARS) coronavirus 2
1	newsarscoronavirus2	new SARS coronavirus 2
1	newcovs	new CoVs
1	newcov2	new CoV-2
1	newcov19	new CoV-19
1	newcoronavirusthatcausescovid19	new coronavirus that causes COVID-19
1	newcoronaviruspneumoniacov	new coronavirus pneumonia COV
1	newcoronavirusinfectionscov	new coronavirus infections COV
1	newcoronavirus19	new coronavirus-19
1	infectiouscoronavirusthatcausescovid19	infectious coronavirus that causes COVID-19
1	infectioncausingcoronavirusdisease2019	infection causing coronavirus disease 2019
1	humancoronaviruseshcovs2	human coronaviruses (hCoVs)-2
1	covidvirus	COVID virus
1	covid19sarscov2virus	COVID-19 (SARS-CoV-2) virus
1	covid19novelcoronavirus	COVID-19 novel coronavirus
1	covid19coronaviruses	COVID-19 coronaviruses
1	coronavirussarscov2responsibleforcoronavirusdisease	coronavirus (SARS-CoV-2) responsible for coronavirus disease
1	coronavirussarscov2causingcovid19	coronavirus (SARS-CoV-2) causing COVID-19
1	coronavirusresponsibleforcovid19	coronavirus responsible for COVID-19
1	coronavirusinfectiousdiseasecov	coronavirus infectious disease COV
1	coronavirusinfectionthatcausescovid19	coronavirus infection that causes COVID-19
1	coronavirusesthatcausescoronavirusdisease2019	coronaviruses that causes coronavirus disease 2019
1	coronavirusdisease2019sarscov2virus	Coronavirus disease 2019 (SARS-CoV-2) virus
1	coronavirus2019novelcoronavirus	coronavirus 2019 novel coronavirus
1	chinacov	China COV
1	acuterespiratorysyndromecoronaviruscausingcoronavirusdisease2019	acute respiratory syndrome coronavirus causing coronavirus disease 2019
1	2019novelcoronaviruses	2019 novel coronaviruses
1	2019novelcoronavirusdiseasecov	2019 novel coronavirus disease COV
1	2019novelcoronavirus2019ncovrelatedcoronavirus	2019-novel coronavirus (2019-nCoV) related coronavirus
1	2019newcov	2019-new CoV
1	2019ncovwuhancoronavirus	2019-nCoV (Wuhan) coronavirus
1	2019ncovrelatedcoronavirus	2019-nCoV related coronavirus
1	2019coronavirusvirus	2019 coronavirus virus
1	19ncov	19-nCoV
