1	2019covid19coronavirus	2019 (COVID-19). Coronavirus
1	2019cov2	2019-COV-2
1	2019,novelcoronavirus2019	2019, novel coronavirus 2019
1	2019,hcov	2019, HCoV
1	2019,cov2	2019, CoV-2
1	2019,coronaviruses	2019, coronaviruses
1	2019,coronavirus2019	2019, coronavirus 2019
1	19novelcoronavirus2019ncov	19" "Novel Coronavirus" "2019-nCoV
1	19novelcoronavirus	19 novel coronavirus
1	19ncov	19-nCoV
1	19,novelcoronavirus,2019ncov	19", "Novel Coronavirus," "2019-nCoV
1	19,ncov19	19", "nCov 19
